YEAR,DATE,TOPIC,NAME,MOE,SUBPOP,SUBPOPID,CHOICE,PARTY,VALUE,OBS,STATE
2012,2012-10-21,2012-president,2012 North Dakota President: Romney vs. Obama,3.44,Likely Voters,1,Romney,Rep,49.0,807,ND
2012,2012-10-21,2012-president,2012 North Dakota President: Romney vs. Obama,3.44,Likely Voters,1,Obama,Dem,39.0,807,ND
2012,2012-10-21,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,3.44,Likely Voters,1,Heitkamp,Dem,49.0,807,ND
2012,2012-10-21,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,3.44,Likely Voters,1,Berg,Rep,48.0,807,ND
2012,2012-10-15,2012-president,2012 North Dakota President: Romney vs. Obama,4.4,Likely Voters,1,Undecided,,10.0,500,ND
2012,2012-10-15,2012-president,2012 North Dakota President: Romney vs. Obama,4.4,Likely Voters,1,Other,,1.0,500,ND
2012,2012-10-15,2012-president,2012 North Dakota President: Romney vs. Obama,4.4,Likely Voters,1,Romney,Rep,57.0,500,ND
2012,2012-10-15,2012-president,2012 North Dakota President: Romney vs. Obama,4.4,Likely Voters,1,Obama,Dem,32.0,500,ND
2012,2012-10-18,obama-job-approval,North Dakota: Obama Job Approval,4.0,Likely Voters,1,Approve,,47.0,600,ND
2012,2012-10-18,obama-job-approval,North Dakota: Obama Job Approval,4.0,Likely Voters,1,Disapprove,,53.0,600,ND
2012,2012-10-18,2012-president,2012 North Dakota President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,54.0,600,ND
2012,2012-10-18,2012-president,2012 North Dakota President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,40.0,600,ND
2012,2012-10-18,2012-president,2012 North Dakota President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,4.0,600,ND
2012,2012-10-18,2012-president,2012 North Dakota President: Romney vs. Obama,4.0,Likely Voters,1,Other,,2.0,600,ND
2012,2012-10-05,2012-president,2012 North Dakota President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,5.0,625,ND
2012,2012-10-05,2012-president,2012 North Dakota President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,40.0,625,ND
2012,2012-10-05,2012-president,2012 North Dakota President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,54.0,625,ND
2012,2012-10-05,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,4.0,Likely Voters,1,Undecided,,6.0,625,ND
2012,2012-10-05,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,4.0,Likely Voters,1,Berg,Rep,47.0,625,ND
2012,2012-10-05,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,4.0,Likely Voters,1,Heitkamp,Dem,47.0,625,ND
2012,2012-10-05,2012-house,2012 North Dakota House: At-Large Distict,4.0,Likely Voters,1,Gulleson,Dem,37.0,625,ND
2012,2012-10-05,2012-house,2012 North Dakota House: At-Large Distict,4.0,Likely Voters,1,Other,,2.0,625,ND
2012,2012-10-05,2012-house,2012 North Dakota House: At-Large Distict,4.0,Likely Voters,1,Cramer,Rep,49.0,625,ND
2012,2012-10-05,2012-house,2012 North Dakota House: At-Large Distict,4.0,Likely Voters,1,Undecided,,12.0,625,ND
2012,2012-10-05,2012-governor,2012 North Dakota Governor: Dalrymple vs. Taylor,4.0,Likely Voters,1,Undecided,,13.0,625,ND
2012,2012-10-05,2012-governor,2012 North Dakota Governor: Dalrymple vs. Taylor,4.0,Likely Voters,1,Other,,1.0,625,ND
2012,2012-10-05,2012-governor,2012 North Dakota Governor: Dalrymple vs. Taylor,4.0,Likely Voters,1,Taylor,Dem,24.0,625,ND
2012,2012-10-05,2012-governor,2012 North Dakota Governor: Dalrymple vs. Taylor,4.0,Likely Voters,1,Dalrymple,Rep,62.0,625,ND
2012,2012-09-27,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,4.0,Likely Voters,1,Heitkamp,Dem,48.0,600,ND
2012,2012-09-27,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,4.0,Likely Voters,1,Undecided,,8.0,600,ND
2012,2012-09-27,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,4.0,Likely Voters,1,Berg,Rep,44.0,600,ND
2012,2012-09-27,2012-president,2012 North Dakota President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,39.0,600,ND
2012,2012-09-27,2012-president,2012 North Dakota President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,51.0,600,ND
2012,2012-07-26,2012-president,2012 North Dakota President: Romney vs. Obama,4.9,Likely Voters,1,Romney,Rep,54.0,400,ND
2012,2012-07-26,2012-president,2012 North Dakota President: Romney vs. Obama,4.9,Likely Voters,1,Obama,Dem,35.0,400,ND
2012,2012-07-26,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,4.9,Likely Voters,1,Heitkamp,Dem,50.0,400,ND
2012,2012-07-26,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,4.9,Likely Voters,1,Undecided,,6.0,400,ND
2012,2012-07-26,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,4.9,Likely Voters,1,Berg,Rep,44.0,400,ND
2012,2012-07-11,2012-president,2012 North Dakota President: Romney vs. Obama,5.0,Likely Voters,1,Undecided,,7.0,400,ND
2012,2012-07-11,2012-president,2012 North Dakota President: Romney vs. Obama,5.0,Likely Voters,1,Other,,6.0,400,ND
2012,2012-07-11,2012-president,2012 North Dakota President: Romney vs. Obama,5.0,Likely Voters,1,Romney,Rep,51.0,400,ND
2012,2012-07-11,2012-president,2012 North Dakota President: Romney vs. Obama,5.0,Likely Voters,1,Obama,Dem,36.0,400,ND
2012,2012-07-11,obama-job-approval,North Dakota: Obama Job Approval,5.0,Likely Voters,1,Undecided,,4.0,400,ND
2012,2012-07-11,obama-job-approval,North Dakota: Obama Job Approval,5.0,Likely Voters,1,Approve,,39.0,400,ND
2012,2012-07-11,obama-job-approval,North Dakota: Obama Job Approval,5.0,Likely Voters,1,Disapprove,,58.0,400,ND
2012,2012-06-06,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,4.0,Likely Voters,1,Heitkamp,Dem,47.0,625,ND
2012,2012-06-06,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,4.0,Likely Voters,1,Undecided,,7.0,625,ND
2012,2012-06-06,2012-senate,2012 North Dakota Senate: Berg vs. Heitkamp,4.0,Likely Voters,1,Berg,Rep,46.0,625,ND
2012,2012-06-06,2012-senate,2012 North Dakota Senate: Sand vs. Heitkamp,4.0,Likely Voters,1,Undecided,,16.0,625,ND
2012,2012-06-06,2012-senate,2012 North Dakota Senate: Sand vs. Heitkamp,4.0,Likely Voters,1,Heitkamp,Dem,46.0,625,ND
2012,2012-06-06,2012-senate,2012 North Dakota Senate: Sand vs. Heitkamp,4.0,Likely Voters,1,Sand,Rep,38.0,625,ND
2012,2012-06-06,2012-senate-gop-primary,2012 North Dakota Senate Republican Primary,4.0,Likely Voters,1,Undecided,,11.0,625,ND
2012,2012-06-06,2012-senate-gop-primary,2012 North Dakota Senate Republican Primary,4.0,Likely Voters,1,Berg,Rep,73.0,625,ND
2012,2012-06-06,2012-senate-gop-primary,2012 North Dakota Senate Republican Primary,4.0,Likely Voters,1,Sand,Rep,16.0,625,ND
2012,2012-06-06,2012-president,2012 North Dakota President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,52.0,625,ND
2012,2012-06-06,2012-president,2012 North Dakota President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,39.0,625,ND
2012,2012-11-03,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,,Likely Voters,1,Undecided,,6.0,837,WA
2012,2012-11-03,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,,Likely Voters,1,Baumgartner,Rep,38.0,837,WA
2012,2012-11-03,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,,Likely Voters,1,Cantwell,Dem,56.0,837,WA
2012,2012-11-03,2012-president,2012 Washington President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,40.0,837,WA
2012,2012-11-03,2012-president,2012 Washington President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,54.0,837,WA
2012,2012-11-03,2012-president,2012 Washington President: Romney vs. Obama,,Likely Voters,1,Undecided,,2.0,837,WA
2012,2012-11-03,2012-president,2012 Washington President: Romney vs. Obama,,Likely Voters,1,Other,,4.0,837,WA
2012,2012-11-03,2012-president,2012 Washington President: Romney vs. Obama,3.2,Likely Voters,1,Undecided,,1.0,932,WA
2012,2012-11-03,2012-president,2012 Washington President: Romney vs. Obama,3.2,Likely Voters,1,Obama,Dem,53.0,932,WA
2012,2012-11-03,2012-president,2012 Washington President: Romney vs. Obama,3.2,Likely Voters,1,Romney,Rep,46.0,932,WA
2012,2012-11-03,2012-governor,2012 Washington Governor: Inslee vs. McKenna,3.2,Likely Voters,1,McKenna,Rep,48.0,932,WA
2012,2012-11-03,2012-governor,2012 Washington Governor: Inslee vs. McKenna,3.2,Likely Voters,1,Undecided,,2.0,932,WA
2012,2012-11-03,2012-governor,2012 Washington Governor: Inslee vs. McKenna,3.2,Likely Voters,1,Inslee,Dem,50.0,932,WA
2012,2012-11-03,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,3.2,Likely Voters,1,Cantwell,Dem,57.0,932,WA
2012,2012-11-03,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,3.2,Likely Voters,1,Undecided,,4.0,932,WA
2012,2012-11-03,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,3.2,Likely Voters,1,Baumgartner,Rep,39.0,932,WA
2012,2012-11-03,obama-job-approval,Washington: Obama Job Approval,3.2,Likely Voters,1,Undecided,,6.0,932,WA
2012,2012-11-03,obama-job-approval,Washington: Obama Job Approval,3.2,Likely Voters,1,Approve,,48.0,932,WA
2012,2012-11-03,obama-job-approval,Washington: Obama Job Approval,3.2,Likely Voters,1,Disapprove,,46.0,932,WA
2012,2012-10-31,2012-president,2012 Washington President: Romney vs. Obama,,Likely Voters,1,Barack Obama,Dem,57.0,632,WA
2012,2012-10-31,2012-president,2012 Washington President: Romney vs. Obama,,Likely Voters,1,Mitt Romney,Rep,36.0,632,WA
2012,2012-10-31,2012-president,2012 Washington President: Romney vs. Obama,,Likely Voters,1,Gary Johnson (L),,2.0,632,WA
2012,2012-10-31,2012-president,2012 Washington President: Romney vs. Obama,,Likely Voters,1,Other,,2.0,632,WA
2012,2012-10-31,2012-president,2012 Washington President: Romney vs. Obama,,Likely Voters,1,Undecided,,32918.0,632,WA
2012,2012-10-31,2012-governor,2012 Washington Governor: Inslee vs. McKenna,,Likely Voters,1,Jay Inslee (D),Dem,49.0,632,WA
2012,2012-10-31,2012-governor,2012 Washington Governor: Inslee vs. McKenna,,Likely Voters,1,Rob McKenna (R),Rep,46.0,632,WA
2012,2012-10-31,2012-governor,2012 Washington Governor: Inslee vs. McKenna,,Likely Voters,1,Undecided,,6.0,632,WA
2012,2012-10-31,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,,Likely Voters,1,Michael Baumgartner (R),Rep,33.0,632,WA
2012,2012-10-31,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,,Likely Voters,1,Maria Cantwell (D),Dem,61.0,632,WA
2012,2012-10-31,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,,Likely Voters,1,Undecided,,6.0,632,WA
2012,2012-10-31,2012-president,2012 Washington President: Romney vs. Obama,4.2,Likely Voters,1,Obama,Dem,54.0,555,WA
2012,2012-10-31,2012-president,2012 Washington President: Romney vs. Obama,4.2,Likely Voters,1,Romney,Rep,40.0,555,WA
2012,2012-10-31,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.2,Likely Voters,1,Undecided,,7.0,555,WA
2012,2012-10-31,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.2,Likely Voters,1,Inslee,Dem,47.0,555,WA
2012,2012-10-31,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.2,Likely Voters,1,McKenna,Rep,46.0,555,WA
2012,2012-10-20,2012-president,2012 Washington President: Romney vs. Obama,4.4,Likely Voters,1,Romney,Rep,39.0,500,WA
2012,2012-10-20,2012-president,2012 Washington President: Romney vs. Obama,4.4,Likely Voters,1,Obama,Dem,52.0,500,WA
2012,2012-10-20,2012-president,2012 Washington President: Romney vs. Obama,4.4,Likely Voters,1,Undecided,,4.0,500,WA
2012,2012-10-20,2012-president,2012 Washington President: Romney vs. Obama,4.4,Likely Voters,1,Other,,4.0,500,WA
2012,2012-10-20,2012-president,2012 Washington President: Romney vs. Obama,4.4,Likely Voters,1,Not Voting,,1.0,500,WA
2012,2012-10-20,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.4,Likely Voters,1,Inslee,Dem,46.0,500,WA
2012,2012-10-20,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.4,Likely Voters,1,Other,,1.0,500,WA
2012,2012-10-20,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.4,Likely Voters,1,McKenna,Rep,46.0,500,WA
2012,2012-10-20,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.4,Likely Voters,1,Undecided,,7.0,500,WA
2012,2012-10-20,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.4,Likely Voters,1,Not Voting,,1.0,500,WA
2012,2012-10-16,2012-president,2012 Washington President: Romney vs. Obama,3.9,Likely Voters,1,Johnson,,1.0,644,WA
2012,2012-10-16,2012-president,2012 Washington President: Romney vs. Obama,3.9,Likely Voters,1,Romney,Rep,43.0,644,WA
2012,2012-10-16,2012-president,2012 Washington President: Romney vs. Obama,3.9,Likely Voters,1,Obama,Dem,52.0,644,WA
2012,2012-10-16,2012-president,2012 Washington President: Romney vs. Obama,3.9,Likely Voters,1,Undecided,,3.0,644,WA
2012,2012-10-16,2012-president,2012 Washington President: Romney vs. Obama,3.9,Likely Voters,1,Other,,1.0,644,WA
2012,2012-10-16,2012-governor,2012 Washington Governor: Inslee vs. McKenna,3.9,Likely Voters,1,McKenna,Rep,46.0,644,WA
2012,2012-10-16,2012-governor,2012 Washington Governor: Inslee vs. McKenna,3.9,Likely Voters,1,Undecided,,7.0,644,WA
2012,2012-10-16,2012-governor,2012 Washington Governor: Inslee vs. McKenna,3.9,Likely Voters,1,Inslee,Dem,47.0,644,WA
2012,2012-10-16,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,3.9,Likely Voters,1,Undecided,,6.0,644,WA
2012,2012-10-16,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,3.9,Likely Voters,1,Baumgartner,Rep,35.0,644,WA
2012,2012-10-16,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,3.9,Likely Voters,1,Cantwell,Dem,58.0,644,WA
2012,2012-10-16,2012-president,2012 Washington President: Romney vs. Obama,,Likely Voters,1,Undecided,,4.0,574,WA
2012,2012-10-16,2012-president,2012 Washington President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,50.0,574,WA
2012,2012-10-16,2012-president,2012 Washington President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,45.0,574,WA
2012,2012-10-16,2012-governor,2012 Washington Governor: Inslee vs. McKenna,,Likely Voters,1,McKenna,Rep,42.0,574,WA
2012,2012-10-16,2012-governor,2012 Washington Governor: Inslee vs. McKenna,,Likely Voters,1,Undecided,,10.0,574,WA
2012,2012-10-16,2012-governor,2012 Washington Governor: Inslee vs. McKenna,,Likely Voters,1,Inslee,Dem,48.0,574,WA
2012,2012-10-14,2012-president,2012 Washington President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,42.0,500,WA
2012,2012-10-14,2012-president,2012 Washington President: Romney vs. Obama,4.5,Likely Voters,1,Obama,Dem,55.0,500,WA
2012,2012-10-14,2012-president,2012 Washington President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,1.0,500,WA
2012,2012-10-14,2012-president,2012 Washington President: Romney vs. Obama,4.5,Likely Voters,1,Other,,2.0,500,WA
2012,2012-10-14,obama-job-approval,Washington: Obama Job Approval,4.5,Likely Voters,1,Undecided,,2.0,500,WA
2012,2012-10-14,obama-job-approval,Washington: Obama Job Approval,4.5,Likely Voters,1,Approve,,55.0,500,WA
2012,2012-10-14,obama-job-approval,Washington: Obama Job Approval,4.5,Likely Voters,1,Disapprove,,44.0,500,WA
2012,2012-10-11,2012-president,2012 Washington President: Romney vs. Obama,4.3,Likely Voters,1,Obama,Dem,56.0,747,WA
2012,2012-10-11,2012-president,2012 Washington President: Romney vs. Obama,4.3,Likely Voters,1,Undecided,,3.0,747,WA
2012,2012-10-11,2012-president,2012 Washington President: Romney vs. Obama,4.3,Likely Voters,1,Other,,3.0,747,WA
2012,2012-10-11,2012-president,2012 Washington President: Romney vs. Obama,4.3,Likely Voters,1,Romney,Rep,39.0,747,WA
2012,2012-10-11,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,4.3,Likely Voters,1,Cantwell,Dem,55.0,657,WA
2012,2012-10-11,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,4.3,Likely Voters,1,Undecided,,10.0,657,WA
2012,2012-10-11,2012-senate,2012 Washington Senate: Baumgartner vs. Cantwell,4.3,Likely Voters,1,Baumgartner,Rep,36.0,657,WA
2012,2012-10-11,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.3,Likely Voters,1,Inslee,Dem,49.0,648,WA
2012,2012-10-11,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.3,Likely Voters,1,McKenna,Rep,39.0,648,WA
2012,2012-10-11,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.3,Likely Voters,1,Undecided,,12.0,648,WA
2012,2012-10-14,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.3,Likely Voters,1,McKenna,Rep,44.0,543,WA
2012,2012-10-14,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.3,Likely Voters,1,Undecided,,9.0,543,WA
2012,2012-10-14,2012-governor,2012 Washington Governor: Inslee vs. McKenna,4.3,Likely Voters,1,Inslee,Dem,47.0,543,WA
2012,2012-10-14,2012-president,2012 Washington President: Romney vs. Obama,4.3,Likely Voters,1,Undecided,,3.0,543,WA
2012,2012-10-14,2012-president,2012 Washington President: Romney vs. Obama,4.3,Likely Voters,1,Other,,3.0,543,WA
2012,2012-10-14,2012-president,2012 Washington President: Romney vs. Obama,4.3,Likely Voters,1,Romney,Rep,40.0,543,WA
2012,2012-10-14,2012-president,2012 Washington President: Romney vs. Obama,4.3,Likely Voters,1,Obama,Dem,54.0,543,WA
2012,2012-08-21,2012-president,2012 Vermont President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,25.0,477,VT
2012,2012-08-21,2012-president,2012 Vermont President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,62.0,477,VT
2012,2012-08-21,2012-president,2012 Vermont President: Romney vs. Obama,,Likely Voters,1,Undecided,,7.0,477,VT
2012,2012-08-21,2012-president,2012 Vermont President: Romney vs. Obama,,Likely Voters,1,Other,,1.0,477,VT
2012,2012-02-22,2012-president,2012 Vermont President: Romney vs. Obama,,Registered Voters,1,Other,,6.0,664,VT
2012,2012-02-22,2012-president,2012 Vermont President: Romney vs. Obama,,Registered Voters,1,Romney,Rep,33.0,664,VT
2012,2012-02-22,2012-president,2012 Vermont President: Romney vs. Obama,,Registered Voters,1,Obama,Dem,58.0,664,VT
2012,2012-11-03,2012-president,2012 Texas President: Romney vs. Obama,3.2,Likely Voters,1,Romney,Rep,57.0,1563,TX
2012,2012-11-03,2012-president,2012 Texas President: Romney vs. Obama,3.2,Likely Voters,1,Obama,Dem,38.0,1563,TX
2012,2012-11-03,2012-president,2012 Texas President: Romney vs. Obama,3.2,Likely Voters,1,Undecided,,2.0,1563,TX
2012,2012-11-03,2012-president,2012 Texas President: Romney vs. Obama,3.2,Likely Voters,1,Other,,3.0,1563,TX
2012,2012-11-03,2012-senate,2012 Texas Senate: Cruz vs. Sadler,3.2,Likely Voters,1,Cruz,Rep,57.0,1563,TX
2012,2012-11-03,2012-senate,2012 Texas Senate: Cruz vs. Sadler,3.2,Likely Voters,1,Sadler,Dem,36.0,1563,TX
2012,2012-11-03,2012-senate,2012 Texas Senate: Cruz vs. Sadler,3.2,Likely Voters,1,Undecided,,7.0,1563,TX
2012,2012-10-21,2012-president,2012 Texas President: Romney vs. Obama,4.22,Likely Voters,1,Obama,Dem,39.0,540,TX
2012,2012-10-21,2012-president,2012 Texas President: Romney vs. Obama,4.22,Likely Voters,1,Other,,6.0,540,TX
2012,2012-10-21,2012-president,2012 Texas President: Romney vs. Obama,4.22,Likely Voters,1,Romney,Rep,55.0,540,TX
2012,2012-10-21,2012-senate,2012 Texas Senate: Cruz vs. Sadler,4.22,Likely Voters,1,Sadler,Dem,39.0,540,TX
2012,2012-10-21,2012-senate,2012 Texas Senate: Cruz vs. Sadler,4.22,Likely Voters,1,Myers,,3.0,540,TX
2012,2012-10-21,2012-senate,2012 Texas Senate: Cruz vs. Sadler,4.22,Likely Voters,1,Collins,,2.0,540,TX
2012,2012-10-21,2012-senate,2012 Texas Senate: Cruz vs. Sadler,4.22,Likely Voters,1,Other,,2.0,540,TX
2012,2012-10-21,2012-senate,2012 Texas Senate: Cruz vs. Sadler,4.22,Likely Voters,1,Cruz,Rep,54.0,540,TX
2012,2012-10-21,obama-job-approval,Texas: Obama Job Approval,3.46,Registered Voters,1,Approve,,40.0,800,TX
2012,2012-10-21,obama-job-approval,Texas: Obama Job Approval,3.46,Registered Voters,1,Neutral,,6.0,800,TX
2012,2012-10-21,obama-job-approval,Texas: Obama Job Approval,3.46,Registered Voters,1,Disapprove,,53.0,800,TX
2012,2012-10-21,obama-job-approval,Texas: Obama Job Approval,3.46,Registered Voters,1,Undecided,,1.0,800,TX
2012,2012-10-11,2012-president,2012 Texas President: Romney vs. Obama,4.5,Likely Voters,1,Obama,Dem,41.0,957,TX
2012,2012-10-11,2012-president,2012 Texas President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,2.0,957,TX
2012,2012-10-11,2012-president,2012 Texas President: Romney vs. Obama,4.5,Likely Voters,1,Other,,2.0,957,TX
2012,2012-10-11,2012-president,2012 Texas President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,55.0,957,TX
2012,2012-10-11,2012-senate,2012 Texas Senate: Cruz vs. Sadler,4.5,Likely Voters,1,Sadler,Dem,36.0,941,TX
2012,2012-10-11,2012-senate,2012 Texas Senate: Cruz vs. Sadler,4.5,Likely Voters,1,Undecided,,13.0,941,TX
2012,2012-10-11,2012-senate,2012 Texas Senate: Cruz vs. Sadler,4.5,Likely Voters,1,Cruz,Rep,51.0,941,TX
